inventory_date,store_id,product_id,stock_qty,stock_value,reorder_point,days_of_cover,stock_status
2024-11-30,S007,P0048,1,43.93,1,2.3,Low
2024-11-30,S007,P0049,3,394.65,1,6.1,Normal
2024-11-30,S007,P0050,1,105.11,1,3.2,Low
2024-11-30,S007,P0051,3,140.52,1,4.7,Normal
2024-11-30,S007,P0052,5,548.05,1,11.4,Overstock
2024-11-30,S007,P0053,7,215.39,1,14.4,Overstock
2024-11-30,S007,P0054,1,135.49,1,1.6,Low
2024-11-30,S007,P0055,1,93.43,1,2.2,Low
2024-11-30,S007,P0056,4,155.16,1,6.8,Normal
2024-11-30,S007,P0057,4,373.48,1,9.8,Normal
2024-11-30,S007,P0058,0,0.0,1,0.0,Low
2024-11-30,S007,P0059,3,306.06,1,9.1,Normal
2024-11-30,S007,P0060,0,0.0,1,0.0,Low
2024-11-30,S007,P0061,4,827.48,2,8.2,Normal
2024-11-30,S007,P0062,5,749.55,1,13.5,Overstock
2024-11-30,S007,P0063,4,537.84,2,8.8,Normal
2024-11-30,S007,P0064,5,989.8,1,14.6,Overstock
2024-11-30,S007,P0065,3,192.54,1,8.1,Normal
2024-11-30,S007,P0066,2,434.02,1,5.6,Normal
2024-11-30,S007,P0067,6,542.34,1,19.6,Overstock
2024-11-30,S007,P0068,5,281.75,2,10.2,Normal
2024-11-30,S007,P0069,7,609.84,1,20.7,Overstock
2024-11-30,S007,P0070,5,810.95,2,9.3,Normal
2024-11-30,S007,P0071,3,607.47,2,6.7,Normal
2024-11-30,S007,P0072,2,376.86,2,4.4,Low
2024-11-30,S007,P0073,4,611.48,1,15.7,Normal
2024-11-30,S007,P0074,1,165.55,2,1.9,Low
2024-11-30,S007,P0075,2,419.66,2,4.2,Low
2024-11-30,S007,P0076,3,125.01,2,6.1,Normal
2024-11-30,S007,P0077,10,585.8,2,17.3,Overstock
2024-11-30,S007,P0078,2,147.72,1,5.4,Normal
2024-11-30,S007,P0079,0,0.0,2,0.0,Low
2024-11-30,S007,P0080,8,1389.2,1,20.8,Overstock
2024-11-30,S007,P0081,4,862.4,2,8.1,Normal
2024-11-30,S007,P0082,6,409.08,2,14.5,Normal
2024-11-30,S007,P0083,0,0.0,1,0.0,Low
2024-11-30,S007,P0084,3,589.05,1,9.2,Normal
2024-11-30,S007,P0085,6,1116.42,2,12.2,Normal
2024-11-30,S007,P0086,3,228.72,1,7.6,Normal
2024-11-30,S007,P0087,0,0.0,1,0.0,Low
2024-11-30,S007,P0088,6,922.02,2,11.1,Normal
2024-11-30,S007,P0089,10,361.5,5,26.1,Normal
2024-11-30,S007,P0090,15,2321.25,5,37.3,Normal
2024-11-30,S007,P0091,11,889.24,5,27.2,Normal
2024-11-30,S007,P0092,16,1677.92,8,27.9,Normal
2024-11-30,S007,P0093,20,932.2,6,42.1,Normal
2024-11-30,S007,P0094,10,927.9,5,25.1,Normal
2024-11-30,S007,P0095,13,1044.94,6,28.3,Normal
2024-11-30,S007,P0096,21,1342.95,6,45.8,Normal
2024-11-30,S007,P0097,24,1519.2,7,49.1,Normal
2024-11-30,S007,P0098,11,1073.82,5,28.4,Normal
2024-11-30,S007,P0099,12,1274.04,3,50.5,Normal
2024-11-30,S007,P0100,7,421.19,3,29.1,Normal
2024-11-30,S007,P0101,9,736.65,3,38.3,Normal
2024-11-30,S007,P0102,19,2132.56,6,43.5,Normal
2024-11-30,S007,P0103,16,2153.28,5,43.7,Normal
2024-11-30,S007,P0104,9,1196.28,5,26.1,Normal
2024-11-30,S007,P0105,12,1893.0,5,33.5,Normal
2024-11-30,S007,P0106,8,624.16,4,27.4,Normal
2024-11-30,S007,P0107,14,1248.94,5,38.0,Normal
2024-11-30,S007,P0108,10,1289.8,6,21.2,Normal
2024-11-30,S007,P0109,10,980.4,4,31.8,Normal
2024-11-30,S007,P0110,7,270.69,4,23.1,Normal
2024-11-30,S007,P0111,13,1375.01,6,31.1,Normal
2024-11-30,S007,P0112,9,741.87,6,21.7,Normal
2024-11-30,S007,P0113,12,675.48,8,20.6,Normal
2024-11-30,S007,P0114,14,1229.76,5,37.4,Normal
2024-11-30,S007,P0115,16,1918.4,8,28.2,Normal
2024-11-30,S007,P0116,23,3335.46,7,44.1,Normal
2024-11-30,S007,P0117,27,1987.74,8,43.5,Normal
2024-11-30,S007,P0118,6,468.48,4,18.5,Normal
2024-11-30,S007,P0119,28,804.16,10,39.1,Normal
2024-11-30,S007,P0120,11,1676.95,5,31.2,Normal
2024-11-30,S007,P0121,8,496.0,6,27.1,Normal
2024-11-30,S007,P0122,11,2672.89,7,30.5,Normal
2024-11-30,S007,P0123,12,1615.2,5,46.2,Normal
2024-11-30,S007,P0124,10,1742.8,5,40.2,Normal
2024-11-30,S007,P0125,13,4495.01,5,44.9,Normal
2024-11-30,S007,P0126,10,2612.4,6,32.4,Normal
2024-11-30,S007,P0127,12,1273.68,7,32.1,Normal
2024-11-30,S007,P0128,20,3778.0,7,50.5,Normal
2024-11-30,S007,P0129,10,3188.2,5,39.4,Normal
2024-11-30,S007,P0130,13,4470.31,6,41.0,Normal
2024-11-30,S007,P0131,13,1771.12,5,47.1,Normal
2024-11-30,S007,P0132,10,3828.7,4,42.1,Normal
2024-11-30,S007,P0133,8,894.48,4,40.7,Normal
2024-11-30,S007,P0134,7,2675.68,4,32.8,Normal
2024-11-30,S007,P0135,25,2926.25,9,49.5,Normal
2024-11-30,S007,P0136,10,3880.1,5,37.0,Normal
2024-11-30,S007,P0137,14,3580.78,5,53.9,Normal
2024-11-30,S007,P0138,10,3801.0,6,31.8,Normal
2024-11-30,S007,P0139,16,4752.8,5,56.3,Normal
2024-11-30,S007,P0140,20,6522.0,8,46.9,Normal
2024-11-30,S007,P0141,16,1335.2,7,42.1,Normal
2024-11-30,S007,P0142,12,4075.08,5,44.8,Normal
2024-11-30,S007,P0143,10,3004.8,4,48.2,Normal
2024-11-30,S007,P0144,6,2008.74,4,25.8,Normal
2024-11-30,S007,P0145,8,1664.8,5,32.9,Normal
2024-11-30,S007,P0146,10,3495.8,4,48.8,Normal
2024-11-30,S007,P0147,9,3237.75,5,34.7,Normal
2024-11-30,S007,P0148,15,4012.65,5,52.8,Normal
2024-11-30,S007,P0149,10,3933.6,3,55.5,Normal
2024-11-30,S007,P0150,9,3358.62,5,34.0,Normal
2024-11-30,S007,P0151,12,886.32,7,34.0,Normal
2024-11-30,S007,P0152,7,2405.41,3,42.0,Normal
2024-11-30,S007,P0153,7,2208.08,3,52.3,Normal
2024-11-30,S007,P0154,12,2181.72,4,51.7,Normal
2024-11-30,S007,P0155,11,3545.3,7,29.2,Normal
2024-11-30,S007,P0156,3,1346.16,3,18.0,Low
2024-11-30,S007,P0157,10,1729.5,6,31.6,Normal
2024-11-30,S007,P0158,28,5317.48,7,78.2,Normal
2024-11-30,S007,P0159,13,1978.99,5,54.1,Normal
2024-11-30,S007,P0160,15,5796.0,5,61.7,Normal
2024-11-30,S007,P0161,10,1848.6,3,69.1,Normal
2024-11-30,S007,P0162,23,2007.9,7,57.7,Normal
2024-11-30,S007,P0163,15,4685.85,6,48.6,Normal
2024-11-30,S007,P0164,12,3457.68,4,52.3,Normal
2024-11-30,S007,P0165,11,1540.66,4,46.3,Normal
2024-11-30,S007,P0166,12,4588.8,5,43.1,Normal
2024-11-30,S007,P0167,7,2164.33,4,35.1,Normal
2024-11-30,S007,P0168,7,3014.69,3,42.7,Normal
2024-11-30,S007,P0169,11,3102.77,3,80.5,Normal
2024-11-30,S007,P0170,18,3861.72,7,46.4,Normal
2024-11-30,S007,P0171,24,10709.04,7,69.2,Normal
2024-11-30,S007,P0172,4,1739.36,3,26.6,Normal
2024-11-30,S007,P0173,21,3581.97,7,54.5,Normal
2024-11-30,S007,P0174,11,3077.36,6,35.9,Normal
2024-11-30,S007,P0175,19,6307.24,6,62.6,Normal
2024-11-30,S007,P0176,7,1256.36,4,34.2,Normal
2024-11-30,S007,P0177,3,286.83,1,6.6,Normal
2024-11-30,S007,P0178,4,130.52,1,10.6,Normal
2024-11-30,S007,P0179,0,0.0,1,0.0,Low
2024-11-30,S007,P0180,2,170.9,1,7.5,Normal
2024-11-30,S007,P0181,0,0.0,1,0.0,Low
2024-11-30,S007,P0182,3,225.15,1,12.5,Normal
2024-11-30,S007,P0183,2,48.76,1,4.2,Normal
2024-11-30,S007,P0184,3,142.62,1,5.8,Normal
2024-11-30,S007,P0185,0,0.0,1,0.0,Low
2024-11-30,S007,P0186,0,0.0,1,0.0,Low
2024-11-30,S007,P0187,5,648.3,1,11.4,Overstock
2024-11-30,S007,P0188,1,71.7,1,2.1,Low
2024-11-30,S007,P0189,0,0.0,1,0.0,Low
2024-11-30,S007,P0190,2,185.76,1,4.9,Normal
2024-11-30,S007,P0191,1,29.69,1,2.8,Low
2024-11-30,S007,P0192,3,345.42,1,6.4,Normal
2024-11-30,S007,P0193,4,283.28,1,7.1,Normal
2024-11-30,S007,P0194,1,103.21,1,2.2,Low
2024-11-30,S007,P0195,0,0.0,1,0.0,Low
2024-11-30,S007,P0196,2,233.78,1,4.9,Normal
2024-11-30,S007,P0197,1,107.92,1,2.4,Low
2024-11-30,S007,P0198,4,86.0,1,9.6,Normal
2024-11-30,S007,P0199,0,0.0,1,0.0,Low
2024-11-30,S007,P0200,3,367.77,1,5.6,Normal
2024-11-30,S007,P0201,4,447.28,1,7.4,Normal
2024-11-30,S007,P0202,0,0.0,1,0.0,Low
2024-11-30,S007,P0203,4,201.56,1,12.1,Normal
2024-11-30,S007,P0204,4,491.08,1,7.9,Normal
2024-11-30,S007,P0205,5,1380.15,4,14.6,Normal
2024-11-30,S007,P0206,8,1604.56,3,27.4,Normal
2024-11-30,S007,P0207,3,857.94,3,12.2,Low
2024-11-30,S007,P0208,9,3103.29,4,23.4,Normal
2024-11-30,S007,P0209,7,2177.84,2,34.6,Normal
2024-11-30,S007,P0210,7,1892.87,3,27.8,Normal
2024-11-30,S007,P0211,7,1496.18,4,19.6,Normal
2024-11-30,S007,P0212,5,1580.15,4,16.1,Normal
2024-11-30,S007,P0213,5,1375.3,4,15.9,Normal
2024-11-30,S007,P0214,6,1240.56,2,34.3,Normal
2024-11-30,S007,P0215,9,2403.27,4,26.4,Normal
2024-11-30,S007,P0216,5,913.0,3,18.7,Normal
2024-11-30,S007,P0217,8,717.52,3,25.9,Normal
2024-11-30,S007,P0218,9,2534.67,4,23.5,Normal
2024-11-30,S007,P0219,6,1198.74,3,22.2,Normal
2024-11-30,S007,P0220,9,1508.22,5,22.1,Normal
2024-11-30,S007,P0221,3,588.87,3,11.1,Low
2024-11-30,S007,P0222,3,792.27,3,12.6,Low
2024-11-30,S007,P0223,8,1956.48,2,42.4,Normal
2024-11-30,S007,P0224,10,3264.6,3,38.9,Normal
2024-11-30,S007,P0225,7,1428.56,3,30.1,Normal
2024-11-30,S007,P0226,6,1577.7,3,22.4,Normal
2024-11-30,S007,P0227,16,5546.72,5,33.1,Normal
2024-11-30,S007,P0228,8,1626.8,3,32.2,Normal
2024-11-30,S007,P0229,15,1632.0,4,47.7,Normal
2024-11-30,S007,P0230,9,1439.01,4,27.0,Normal
2024-11-30,S007,P0231,11,1695.21,4,32.2,Normal
2024-11-30,S007,P0232,8,2249.6,4,25.2,Normal
2024-11-30,S008,P0001,14,1990.24,5,34.4,Normal
2024-11-30,S008,P0002,20,2345.8,7,31.6,Normal
2024-11-30,S008,P0003,23,1539.16,7,35.5,Normal
2024-11-30,S008,P0004,14,2491.02,5,31.2,Normal
2024-11-30,S008,P0005,11,868.12,4,34.1,Normal
2024-11-30,S008,P0006,5,459.15,4,14.8,Normal
2024-11-30,S008,P0007,13,1628.64,4,33.7,Normal
2024-11-30,S008,P0008,10,1047.2,7,16.9,Normal
2024-11-30,S008,P0009,16,2528.0,6,31.0,Normal
2024-11-30,S008,P0010,10,1527.1,6,20.4,Normal
2024-11-30,S008,P0011,8,1342.72,4,20.1,Normal
2024-11-30,S008,P0012,23,3030.48,8,33.3,Normal
2024-11-30,S008,P0013,14,1079.12,6,25.9,Normal
2024-11-30,S008,P0014,16,1599.68,5,39.3,Normal
2024-11-30,S008,P0015,8,1437.04,4,20.9,Normal
2024-11-30,S008,P0016,11,1603.91,4,30.0,Normal
2024-11-30,S008,P0017,12,1810.68,4,30.1,Normal
2024-11-30,S008,P0018,11,1027.73,6,21.8,Normal
2024-11-30,S008,P0019,8,1284.08,7,13.8,Normal
2024-11-30,S008,P0020,11,1596.32,4,30.3,Normal
2024-11-30,S008,P0021,20,1621.8,8,29.8,Normal
2024-11-30,S008,P0022,12,2112.72,4,30.5,Normal
2024-11-30,S008,P0023,17,2683.11,6,33.6,Normal
2024-11-30,S008,P0024,19,1754.65,5,42.7,Normal
2024-11-30,S008,P0025,10,853.8,4,30.5,Normal
2024-11-30,S008,P0026,11,808.72,6,20.0,Normal
2024-11-30,S008,P0027,8,1139.76,4,21.4,Normal
2024-11-30,S008,P0028,18,2382.66,6,33.8,Normal
2024-11-30,S008,P0029,9,1024.83,6,17.7,Normal
2024-11-30,S008,P0030,5,728.7,4,15.8,Normal
2024-11-30,S008,P0031,12,2151.84,6,20.9,Normal
2024-11-30,S008,P0032,8,825.68,5,18.5,Normal
2024-11-30,S008,P0033,0,0.0,1,0.0,Low
2024-11-30,S008,P0034,3,99.48,1,5.4,Normal
2024-11-30,S008,P0035,3,387.36,2,4.1,Normal
2024-11-30,S008,P0036,0,0.0,1,0.0,Low
2024-11-30,S008,P0037,6,241.32,1,14.0,Overstock
2024-11-30,S008,P0038,2,230.46,1,7.2,Normal
2024-11-30,S008,P0039,2,72.3,1,4.6,Normal
2024-11-30,S008,P0040,3,236.13,1,7.0,Normal
2024-11-30,S008,P0041,0,0.0,1,0.0,Low
2024-11-30,S008,P0042,1,47.03,1,2.0,Low
2024-11-30,S008,P0043,3,138.3,1,9.6,Normal
2024-11-30,S008,P0044,5,589.6,1,7.9,Overstock
2024-11-30,S008,P0045,3,300.0,1,8.4,Normal
2024-11-30,S008,P0046,3,394.59,1,4.9,Normal
2024-11-30,S008,P0047,2,161.7,1,4.1,Normal
2024-11-30,S008,P0048,0,0.0,1,0.0,Low
2024-11-30,S008,P0049,3,394.65,1,6.2,Normal
2024-11-30,S008,P0050,3,315.33,1,8.3,Normal
2024-11-30,S008,P0051,2,93.68,1,3.9,Normal
2024-11-30,S008,P0052,9,986.49,1,15.5,Overstock
2024-11-30,S008,P0053,3,92.31,1,5.2,Normal
2024-11-30,S008,P0054,4,541.96,1,7.2,Normal
2024-11-30,S008,P0055,5,467.15,1,9.0,Overstock
2024-11-30,S008,P0056,4,155.16,1,6.9,Normal
2024-11-30,S008,P0057,3,280.11,1,7.0,Normal
2024-11-30,S008,P0058,0,0.0,1,0.0,Low
2024-11-30,S008,P0059,2,204.04,1,6.1,Normal
2024-11-30,S008,P0060,1,40.05,1,2.5,Low
2024-11-30,S008,P0061,8,1654.96,2,18.5,Normal
2024-11-30,S008,P0062,2,299.82,2,4.3,Low
2024-11-30,S008,P0063,7,941.22,2,14.3,Normal
2024-11-30,S008,P0064,3,593.88,1,10.1,Normal
2024-11-30,S008,P0065,6,385.08,2,11.6,Normal
2024-11-30,S008,P0066,10,2170.1,2,19.4,Overstock
2024-11-30,S008,P0067,0,0.0,1,0.0,Low
2024-11-30,S008,P0068,4,225.4,2,6.8,Normal
2024-11-30,S008,P0069,1,87.12,1,4.7,Low
2024-11-30,S008,P0070,5,810.95,2,7.5,Normal
2024-11-30,S008,P0071,2,404.98,2,4.2,Low
2024-11-30,S008,P0072,0,0.0,1,0.0,Low
2024-11-30,S008,P0073,2,305.74,1,6.6,Normal
2024-11-30,S008,P0074,6,993.3,2,10.8,Normal
2024-11-30,S008,P0075,7,1468.81,2,11.6,Normal
2024-11-30,S008,P0076,9,375.03,2,17.8,Overstock
2024-11-30,S008,P0077,6,351.48,2,11.8,Normal
2024-11-30,S008,P0078,3,221.58,1,8.8,Normal
2024-11-30,S008,P0079,0,0.0,2,0.0,Low
2024-11-30,S008,P0080,6,1041.9,1,17.6,Overstock
2024-11-30,S008,P0081,4,862.4,1,10.8,Normal
2024-11-30,S008,P0082,3,204.54,2,5.1,Normal
2024-11-30,S008,P0083,6,506.16,2,13.6,Normal
2024-11-30,S008,P0084,2,392.7,1,6.8,Normal
2024-11-30,S008,P0085,3,558.21,1,8.9,Normal
2024-11-30,S008,P0086,5,381.2,2,11.7,Normal
2024-11-30,S008,P0087,1,86.54,2,2.3,Low
2024-11-30,S008,P0088,3,461.01,2,7.2,Normal
2024-11-30,S008,P0089,19,686.85,6,44.9,Normal
2024-11-30,S008,P0090,12,1857.0,5,30.9,Normal
2024-11-30,S008,P0091,12,970.08,4,40.7,Normal
2024-11-30,S008,P0092,11,1153.57,7,22.6,Normal
2024-11-30,S008,P0093,10,466.1,5,25.4,Normal
2024-11-30,S008,P0094,10,927.9,6,24.4,Normal
2024-11-30,S008,P0095,12,964.56,6,28.3,Normal
2024-11-30,S008,P0096,17,1087.15,5,43.8,Normal
2024-11-30,S008,P0097,15,949.5,6,35.6,Normal
2024-11-30,S008,P0098,10,976.2,6,23.2,Normal
2024-11-30,S008,P0099,6,637.02,5,17.2,Normal
2024-11-30,S008,P0100,13,782.21,4,39.3,Normal
2024-11-30,S008,P0101,7,572.95,5,20.3,Normal
2024-11-30,S008,P0102,17,1908.08,7,35.0,Normal
2024-11-30,S008,P0103,11,1480.38,5,29.8,Normal
2024-11-30,S008,P0104,14,1860.88,5,36.3,Normal
2024-11-30,S008,P0105,12,1893.0,7,23.4,Normal
2024-11-30,S008,P0106,15,1170.3,6,34.7,Normal
2024-11-30,S008,P0107,11,981.31,5,32.0,Normal
2024-11-30,S008,P0108,22,2837.56,6,47.9,Normal
2024-11-30,S008,P0109,19,1862.76,5,47.3,Normal
2024-11-30,S008,P0110,12,464.04,5,30.7,Normal
2024-11-30,S008,P0111,18,1903.86,4,54.9,Overstock
2024-11-30,S008,P0112,13,1071.59,5,33.7,Normal
2024-11-30,S008,P0113,18,1013.22,7,32.6,Normal
2024-11-30,S008,P0114,23,2020.32,7,41.7,Normal
2024-11-30,S008,P0115,18,2158.2,7,35.4,Normal
2024-11-30,S008,P0116,18,2610.36,7,34.7,Normal
2024-11-30,S008,P0117,13,957.06,6,27.8,Normal
2024-11-30,S008,P0118,7,546.56,4,21.5,Normal
2024-11-30,S008,P0119,20,574.4,6,45.8,Normal
2024-11-30,S008,P0120,16,2439.2,5,41.5,Normal
2024-11-30,S008,P0121,14,868.0,6,46.2,Normal
2024-11-30,S008,P0122,17,4130.83,6,50.6,Normal
2024-11-30,S008,P0123,7,942.2,3,51.2,Normal
2024-11-30,S008,P0124,11,1917.08,3,74.6,Normal
2024-11-30,S008,P0125,7,2420.39,4,30.9,Normal
2024-11-30,S008,P0126,12,3134.88,6,37.2,Normal
2024-11-30,S008,P0127,12,1273.68,6,34.9,Normal
2024-11-30,S008,P0128,15,2833.5,6,46.5,Normal
2024-11-30,S008,P0129,11,3507.02,4,47.9,Normal
2024-11-30,S008,P0130,7,2407.09,4,34.2,Normal
2024-11-30,S008,P0131,12,1634.88,6,39.2,Normal
2024-11-30,S008,P0132,17,6508.79,6,55.6,Normal
2024-11-30,S008,P0133,7,782.67,4,30.5,Normal
2024-11-30,S008,P0134,17,6498.08,4,78.8,Overstock
2024-11-30,S008,P0135,19,2223.95,6,58.9,Normal
2024-11-30,S008,P0136,10,3880.1,4,52.3,Normal
2024-11-30,S008,P0137,11,2813.47,6,36.3,Normal
2024-11-30,S008,P0138,9,3420.9,5,32.3,Normal
2024-11-30,S008,P0139,14,4158.7,5,47.9,Normal
2024-11-30,S008,P0140,12,3913.2,7,32.5,Normal
2024-11-30,S008,P0141,18,1502.1,7,47.4,Normal
2024-11-30,S008,P0142,6,2037.54,4,28.9,Normal
2024-11-30,S008,P0143,12,3605.76,5,47.7,Normal
2024-11-30,S008,P0144,18,6026.22,5,68.6,Normal
2024-11-30,S008,P0145,11,2289.1,5,38.3,Normal
2024-11-30,S008,P0146,9,3146.22,3,49.2,Normal
2024-11-30,S008,P0147,17,6115.75,6,53.2,Normal
2024-11-30,S008,P0148,13,3477.63,6,39.0,Normal
2024-11-30,S008,P0149,7,2753.52,3,39.4,Normal
2024-11-30,S008,P0150,14,5224.52,4,67.4,Normal
2024-11-30,S008,P0151,13,960.18,4,54.7,Normal
2024-11-30,S008,P0152,20,6872.6,6,63.1,Normal
2024-11-30,S008,P0153,12,3785.28,5,45.3,Normal
2024-11-30,S008,P0154,10,1818.1,5,40.2,Normal
2024-11-30,S008,P0155,14,4512.2,6,45.8,Normal
2024-11-30,S008,P0156,11,4935.92,3,66.0,Normal
2024-11-30,S008,P0157,14,2421.3,4,65.7,Normal
2024-11-30,S008,P0158,12,2278.92,7,33.3,Normal
2024-11-30,S008,P0159,4,608.92,3,22.5,Normal
2024-11-30,S008,P0160,14,5409.6,5,48.3,Normal
2024-11-30,S008,P0161,8,1478.88,4,34.4,Normal
2024-11-30,S008,P0162,8,698.4,4,35.3,Normal
2024-11-30,S008,P0163,13,4061.07,6,41.7,Normal
2024-11-30,S008,P0164,13,3745.82,5,54.1,Normal
2024-11-30,S008,P0165,12,1680.72,3,65.6,Normal
2024-11-30,S008,P0166,23,8795.2,6,67.3,Normal
2024-11-30,S008,P0167,7,2164.33,4,35.6,Normal
2024-11-30,S008,P0168,17,7321.39,5,60.4,Normal
2024-11-30,S008,P0169,10,2820.7,4,44.6,Normal
2024-11-30,S008,P0170,5,1072.7,5,19.7,Low
2024-11-30,S008,P0171,15,6693.15,5,58.4,Normal
2024-11-30,S008,P0172,5,2174.2,4,23.5,Normal
2024-11-30,S008,P0173,15,2558.55,5,60.3,Normal
2024-11-30,S008,P0174,6,1678.56,3,39.2,Normal
2024-11-30,S008,P0175,4,1327.84,3,22.5,Normal
2024-11-30,S008,P0176,6,1076.88,3,43.9,Normal
2024-11-30,S008,P0177,4,382.44,1,8.8,Normal
2024-11-30,S008,P0178,4,130.52,1,8.8,Normal
2024-11-30,S008,P0179,4,443.72,1,8.4,Normal
2024-11-30,S008,P0180,3,256.35,1,7.4,Normal
2024-11-30,S008,P0181,3,101.04,1,8.9,Normal
2024-11-30,S008,P0182,3,225.15,1,12.1,Normal
2024-11-30,S008,P0183,0,0.0,1,0.0,Low
2024-11-30,S008,P0184,0,0.0,1,0.0,Low
2024-11-30,S008,P0185,4,333.56,1,10.9,Normal
2024-11-30,S008,P0186,3,231.27,1,5.5,Normal
2024-11-30,S008,P0187,5,648.3,1,9.7,Overstock
2024-11-30,S008,P0188,1,71.7,1,2.2,Low
2024-11-30,S008,P0189,4,457.4,1,12.0,Normal
2024-11-30,S008,P0190,1,92.88,1,2.5,Low
2024-11-30,S008,P0191,0,0.0,1,0.0,Low
2024-11-30,S008,P0192,3,345.42,1,5.1,Normal
2024-11-30,S008,P0193,1,70.82,1,2.0,Low
2024-11-30,S008,P0194,2,206.42,1,4.4,Normal
2024-11-30,S008,P0195,1,49.38,1,2.1,Low
2024-11-30,S008,P0196,4,467.56,1,12.2,Normal
2024-11-30,S008,P0197,3,323.76,1,5.7,Normal
2024-11-30,S008,P0198,4,86.0,1,10.2,Normal
2024-11-30,S008,P0199,5,353.8,1,8.1,Overstock
2024-11-30,S008,P0200,3,367.77,1,5.3,Normal
2024-11-30,S008,P0201,3,335.46,1,8.1,Normal
2024-11-30,S008,P0202,0,0.0,1,0.0,Low
2024-11-30,S008,P0203,4,201.56,1,12.5,Normal
2024-11-30,S008,P0204,5,613.85,1,10.1,Overstock
2024-11-30,S008,P0205,12,3312.36,4,34.6,Normal
2024-11-30,S008,P0206,5,1002.85,2,23.8,Normal
2024-11-30,S008,P0207,6,1715.88,3,23.1,Normal
2024-11-30,S008,P0208,11,3792.91,3,37.3,Normal
2024-11-30,S008,P0209,7,2177.84,2,33.7,Normal
2024-11-30,S008,P0210,6,1622.46,2,32.3,Normal
2024-11-30,S008,P0211,15,3206.1,4,38.7,Normal
2024-11-30,S008,P0212,8,2528.24,4,24.6,Normal
2024-11-30,S008,P0213,10,2750.6,3,32.7,Normal
2024-11-30,S008,P0214,3,620.28,2,15.2,Normal
2024-11-30,S008,P0215,10,2670.3,3,41.1,Normal
2024-11-30,S008,P0216,8,1460.8,3,28.2,Normal
2024-11-30,S008,P0217,7,627.83,2,33.3,Normal
2024-11-30,S008,P0218,5,1408.15,4,14.5,Normal
2024-11-30,S008,P0219,11,2197.69,4,34.1,Normal
2024-11-30,S008,P0220,10,1675.8,4,31.3,Normal
2024-11-30,S008,P0221,5,981.45,5,11.9,Low
2024-11-30,S008,P0222,5,1320.45,4,15.5,Normal
2024-11-30,S008,P0223,3,733.68,2,19.3,Normal
2024-11-30,S008,P0224,11,3591.06,4,33.8,Normal
2024-11-30,S008,P0225,5,1020.4,3,21.3,Normal
2024-11-30,S008,P0226,5,1314.75,3,21.0,Normal
2024-11-30,S008,P0227,14,4853.38,4,40.7,Normal
2024-11-30,S008,P0228,8,1626.8,3,25.9,Normal
2024-11-30,S008,P0229,10,1088.0,4,28.6,Normal
2024-11-30,S008,P0230,8,1279.12,4,25.2,Normal
2024-11-30,S008,P0231,9,1386.99,5,21.8,Normal
2024-11-30,S008,P0232,5,1406.0,3,16.3,Normal
2024-11-30,S009,P0001,6,852.96,2,32.3,Normal
2024-11-30,S009,P0002,5,586.45,2,26.5,Normal
2024-11-30,S009,P0003,2,133.84,1,15.2,Normal
2024-11-30,S009,P0004,5,889.65,2,35.2,Normal
2024-11-30,S009,P0005,2,157.84,1,20.0,Normal
2024-11-30,S009,P0006,7,642.81,2,52.3,Normal
2024-11-30,S009,P0007,0,0.0,2,0.0,Low
2024-11-30,S009,P0008,10,1047.2,3,43.1,Normal
2024-11-30,S009,P0009,2,316.0,2,14.6,Low
2024-11-30,S009,P0010,5,763.55,2,27.3,Normal
2024-11-30,S009,P0011,1,167.84,1,10.0,Low
2024-11-30,S009,P0012,4,527.04,2,18.5,Normal
2024-11-30,S009,P0013,2,154.16,2,14.6,Low
2024-11-30,S009,P0014,5,499.9,2,32.7,Normal
2024-11-30,S009,P0015,3,538.89,1,29.7,Normal
2024-11-30,S009,P0016,2,291.62,1,17.4,Normal
2024-11-30,S009,P0017,8,1207.12,2,43.7,Normal
2024-11-30,S009,P0018,2,186.86,1,17.0,Normal
2024-11-30,S009,P0019,7,1123.57,2,36.6,Normal
2024-11-30,S009,P0020,5,725.6,2,31.0,Normal
2024-11-30,S009,P0021,5,405.45,1,41.6,Overstock
2024-11-30,S009,P0022,5,880.3,2,30.0,Normal
2024-11-30,S009,P0023,6,946.98,2,40.7,Normal
2024-11-30,S009,P0024,4,369.4,1,34.9,Normal
2024-11-30,S009,P0025,6,512.28,2,31.4,Normal
2024-11-30,S009,P0026,6,441.12,2,30.9,Normal
2024-11-30,S009,P0027,0,0.0,1,0.0,Low
2024-11-30,S009,P0028,3,397.11,2,15.5,Normal
2024-11-30,S009,P0029,7,797.09,2,41.3,Normal
2024-11-30,S009,P0030,3,437.22,1,23.9,Normal
2024-11-30,S009,P0031,4,717.28,1,31.1,Normal
2024-11-30,S009,P0032,4,412.84,1,39.6,Normal
2024-11-30,S009,P0033,1,27.42,1,8.0,Low
2024-11-30,S009,P0034,0,0.0,1,0.0,Low
2024-11-30,S009,P0035,1,129.12,1,5.4,Low
2024-11-30,S009,P0036,1,52.37,1,7.2,Low
2024-11-30,S009,P0037,1,40.22,1,10.0,Low
2024-11-30,S009,P0038,1,115.23,1,10.0,Low
2024-11-30,S009,P0039,0,0.0,1,0.0,Low
2024-11-30,S009,P0040,0,0.0,1,0.0,Low
2024-11-30,S009,P0041,3,213.9,1,30.0,Normal
2024-11-30,S009,P0042,1,47.03,1,6.5,Low
